id,dateAdded,dateUpdated,address,categories,primaryCategories,city,claimed,country,cuisines,descriptions.dateSeen,descriptions.sourceURLs,descriptions.value,facebookPageURL,features.key,features.value,hours.day,hours.dept,hours.hour,imageURLs,isClosed,keys,languagesSpoken,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.category,menus.currency,menus.dateSeen,menus.description,menus.name,menus.sourceURLs,name,paymentTypes,phones,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,sic,sourceURLs,twitter,websites,yearOpened
AWE7OJzxa4HuVbedNZRV,2018-01-28T05:19:38Z,2018-05-14T00:17:16Z,72-27 37th Ave,"Indian Restaurant,Vegetarian,Indian,Desserts",Accommodation & Food Services,Jackson Heights,,US,"Vegetarian,Indian,Desserts",,,,,,,,,,,,us/ny/jacksonheights/72-2737thave/-1518144516,,40.748847,-73.892875,http://www.menupages.com/restaurants/rajbhog-sweets/menu,9.99,9.99,,USD,"2018-01-25T11:12:37.421Z,2018-04-21T16:56:48.466Z,2018-04-19T14:19:22.589Z,2018-01-24T10:42:50.112Z,2018-04-24T15:21:00.273Z,2018-04-20T14:11:23.061Z,2018-04-17T13:58:38.976Z,2018-03-08T13:39:36.651Z,2018-03-15T11:35:17.109Z,2018-01-23T10:22:36.498Z,2018-04-23T15:08:00.736Z,2018-04-16T12:56:22.449Z",,Piece Kalakand,http://www.menupages.com/restaurants/rajbhog-sweets/menu,Rajbhog Sweets,,(718) 458-8512,11372,USD,0,25,NY,,"https://foursquare.com/v/rajbhog-sweets/4afdcf29f964a520162b22e3,https://foursquare.com/v/rajbhog-sweets/4afdcf29f964a520162b22e3/menu,http://www.menupages.com/restaurants/rajbhog-sweets/menu,http://www.menupages.com/restaurants/rajbhog-sweets/",,http://rajbhog.com,
AVwda2e4IN2L1WUfvn69,2015-10-24T00:23:04Z,2018-05-13T04:07:59Z,5129 43rd Ave,"Restaurant,Latin American Restaurant Woodside,American,Vegetarian,Latin American Restaurant",Accommodation & Food Services,Woodside,,US,"American,Vegetarian",,,,,,,,,,,,us/ny/woodside/512943rdave/-1367962374,,40.744416,-73.912526,http://www.menupages.com/restaurants/cafe-52/menu,5.25,5.25,Omelettes,USD,"2018-05-06T03:00:01.793Z,2018-01-29T13:23:51.453Z,2018-04-01T08:31:28.372Z",jalapeosampcomma avocadoampcomma tomato and onions,88 Mexican Omelette,https://www.allmenus.com/ny/woodside/386251-cafe-52/menu/,Cafe 52,,(718) 683-2341,11377,USD,25,40,NY,,"http://www.menupages.com/restaurants/cafe-52/menu,https://foursquare.com/v/cafe-52/52888497498e9ab584c24947,http://www.menupages.com/restaurants/cafe-52/,https://www.allmenus.com/ny/woodside/386251-cafe-52/menu/",,http://cafe52woodside.com,
AV0Z4EeXLD2H7whiZOR0,2017-07-06T21:48:35Z,2018-05-12T09:56:13Z,9889 Bellaire Blvd,"Restaurant,Asian/Pacific,Dessert Shops,Juice Smoothie Shops,Restaurants",Accommodation & Food Services,Houston,,US,"Asian/Pacific,Health Food,Vegetarian,Chinese",,,,,,,,,,,,us/tx/houston/9889bellaireblvd/-381353877,,29.704541,-95.555054,http://www.singlepage.com/juice-box,2.99,2.99,Grape Series,USD,"2018-05-09T08:51:36.633Z,2018-01-30T17:05:53.499Z,2018-02-08T02:47:57.267Z",,Grape ampamp Calpis,https://www.allmenus.com/tx/houston/40820-juice-box/menu/,Juice Box,,(713) 484-8085,77036,,,,TX,,"https://www.allmenus.com/tx/houston/40820-juice-box/menu/,http://www.citysearch.com/profile/603346962/houston_tx/juice_box.html,https://www.trip.com/houston/restaurants/juice-box",,https://www.facebook.com/Juice-Box-191386806421/,
AVzA2gYJ-gnIPe8DSddo,2017-06-19T14:55:32Z,2018-05-10T21:05:32Z,617 9th Ave,"Restaurant,Vegetarian / Vegan Restaurant,Vegetarian,Breakfast & Brunch,Vegetarian Vegan Restaurant",Accommodation & Food Services,New York,,US,"Vegetarian,Breakfast and Brunch",,,,,,,,,,"https://cdn.gbot.me/img/placeholders/Restaurant/10000000000035/1-500x375.jpg,https://cdn.gbot.me/img/fb_icon.jpg",,us/ny/newyork/6179thave/-1242539114,,40.759434,-73.991848,http://www.singlepage.com/blossom-du-jour,9,9,,USD,"2017-12-15T12:15:00.000Z,2017-12-10T11:31:00.000Z,2017-10-28T06:15:00.000Z,2017-10-07T15:52:00.000Z",,Breakfast Scramble Wrap,https://foursquare.com/v/blossom-du-jour/50294d65e4b0d9146666f637/menu,Blossom Du Jour,"Discover,Visa",(646) 998-3535,10036,USD,0,25,NY,,"https://foursquare.com/v/blossom-du-jour/50294d65e4b0d9146666f637,https://www.trip.com/new-york-city/restaurants/blossom-du-jour_3,https://foursquare.com/v/blossom-du-jour/50294d65e4b0d9146666f637/menu",,"https://www.facebook.com/blossomdujour,http://blossomdujour.com/",
AVwdhbW4kufWRAb56uNE,2016-04-25T16:00:59Z,2018-05-01T08:06:33Z,15000 Minnetonka Blvd,"Beauty Salons,Event Space,Art Gallery,Gym / Fitness Center,Restaurants",Arts Entertainment & Recreation,Minnetonka,,US,"Traditional American,Health Food,Vegetarian",,,,,,,,,,,,us/mn/minnetonka/15000minnetonkablvd/103666739,,44.9375,-93.4708,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qch20J1WNkXXaAhw3TYhu1fsunnTQqDaSqdC4-AfvdCpuvvUOmL0tXRBKGhIlyWl9hknNNL9t_C4BhsSocqnaJUb1kQ0cJBJeD_KPFu_avkdPiifZ-Fgzj3LVqJ_qGvyjk2UzjElwcbCbywPFDHspB4hXuMiUvWXF-pHtFfrbgjkPfGaM8NChHWE07yzOan_MDFvcsOd59EBiIXQmHiYzBHIP9eqkIELUiWLDCoCjE4rjELTXmCFj5ADtpjPoFqKpu2SGzpQpZqAM7qasJWrdQNcHKcPeuaTtnZhjC3uNdje2YZolDPiBZOG78JAaQhTMYU8SbKzA8KZcIqmnPukLJvPCMy6D93-yX2IDuMj9yY9lzBVjZwku9PmuGDYxEeSc__HtjH2NT8WaK0ljgobQM5tHAiKHp5bK76g-3ZQ2Ow0tMT0pjh7X-Zbxza4NI-aj8f-B34NuYlU&placement=listing_profile&cs_user=unknown&cs_session=21e41d0fea89bf8adec942dbf206ae5b915d0c75,3.15,3.15,,,"2017-10-07T16:03:54.753Z,2018-01-15T12:54:45.689Z,2017-12-19T02:06:04.678Z,2017-10-28T13:41:45.951Z,2018-04-01T14:23:48.156Z,2018-04-05T05:19:33.155Z,2017-12-10T23:32:19.452Z",,Americano,https://foursquare.com/v/the-marsh/4a93d8f3f964a520e41f20e3/menu,The Marsh,"American Express,Mastercard,Visa",(952) 935-2202,55345,,,,MN,,"http://www.citysearch.com/profile/37248368/minnetonka_mn/the_marsh.html,https://foursquare.com/v/the-marsh/4a93d8f3f964a520e41f20e3,https://foursquare.com/v/the-marsh/4a93d8f3f964a520e41f20e3/menu",,http://www.themarsh.com,
AVwdkWwTByjofQCxqY5o,2015-10-24T00:08:18Z,2018-05-01T07:46:02Z,4563 Bowne St,"Indian Restaurant,Restaurant,Vegetarian,Indian restaurants,American restaurants,Indian,Restaurants",Accommodation & Food Services,Flushing,,US,"Indian,Vegetarian,Take Out Restaurants",,,,,,,,,,,,us/ny/flushing/4563bownest/1301183462,,40.752542,-73.816759,http://www.menupages.com/restaurants/dosa-hutt/menu,5,5,Dosa,USD,2018-04-13T10:34:24.081Z,,Mysore Masala,https://www.allmenus.com/ny/flushing/363641-dosa-hutt/menu/,Dosa Hutt,,(718) 961-5897,11355,USD,25,40,NY,,"http://www.yellowbook.com/profile/dosa-hutt_1616411457.html,http://www.menupages.com/restaurants/dosa-hutt/,https://foursquare.com/v/dosa-hutt/4c798a2281bca09321d5fd14,http://www.menupages.com/restaurants/dosa-hutt/menu,https://www.allmenus.com/ny/flushing/363641-dosa-hutt/menu/",,http://www.dosahutt.com,
AVweI0xJIN2L1WUf2UQf,2016-03-24T10:15:22Z,2018-04-30T21:22:56Z,51 W Kinzie St,"Bars Clubs,Restaurant,Italian Restaurant,Halls Auditoriums,Bars Pubs,Italian Restaurant Near North Side,Restaurants",Accommodation & Food Services,Chicago,,US,"Italian,American,Bar,Vegetarian Friendly,Gluten Free Options,Vegan Options",,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-s/0f/b5/a5/cd/roasted-carrot-tortellacci.jpg,https://media-cdn.tripadvisor.com/media/photo-s/0f/a1/56/ed/photo3jpg.jpg,https://media-cdn.tripadvisor.com/media/photo-t/04/56/4b/6f/cassie-m.jpg,https://media-cdn.tripadvisor.com/media/photo-t/01/2e/70/97/avatar023.jpg,https://media-cdn.tripadvisor.com/media/photo-t/01/2e/70/82/avatar003.jpg,https://media-cdn.tripadvisor.com/media/photo-f/04/56/4b/6f/cassie-m.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/97/avatar023.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/82/avatar003.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/a2/avatar073.jpg,https://media-cdn.tripadvisor.com/media/photo-l/07/4c/1b/cb/alwaysonthegogo-1206.jpg,https://media-cdn.tripadvisor.com/media/photo-l/0f/b5/a5/cd/roasted-carrot-tortellacci.jpg,https://media-cdn.tripadvisor.com/media/photo-l/0a/77/7c/b0/grillmasterluigi.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/6f/avatar052.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/75/avatar057.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/69/avatar047.jpg,https://media-cdn.tripadvisor.com/media/photo-l/07/08/15/cc/amyturner15.jpg,https://media-cdn.tripadvisor.com/media/photo-l/0c/95/f2/0b/the-duke.jpg,https://media-cdn.tripadvisor.com/media/photo-l/0e/b2/eb/c1/firecakes-donuts.jpg,https://media-cdn.tripadvisor.com/media/photo-l/02/21/b8/ef/bone-in-ribeye.jpg,https://media-cdn.tripadvisor.com/media/photo-l/0e/ea/56/08/beautiful.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/43/b9/8e/marina-city-towers.jpg,https://media-cdn.tripadvisor.com/media/photo-l/02/b9/04/60/museum-of-broadcast-communicat.jpg,https://media-cdn.tripadvisor.com/media/photo-l/06/fd/b6/14/mariano-plaza-pavilion.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2a/fd/92/avatar.jpg",,us/il/chicago/51wkinziest/223966810,,41.889212,-87.630268,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QTG9lCD7GsotdwagOIGEbc6AxVJEpv13NImizcrtDS2no-a3K7TWnuOMp8DhrmIaxYkQ6iCAaw4FZJCfLnFsPs9Hs9hBxWwqvcEERtEOAgsa960mC_GdeL4JTTDtbbTJfvDLXHogpCU8SbSaVvffRt_Jh5vhtqsug4yzC8O5nDG5zfY1kTqiEVpyp9bzpKB1gzYtoCLA51DYnVMt8wU4PD-TmopINQGTx2apf0sZgLppnD_HcOD6-0j0pfh4E3pKT-vyijZ4YjWRwHBMaAy80JbTwGvt2vhSMzVh4uuMDETxc5ABI-XWzRBPtPJj1TEofhtnxyJEwAlMkXlm6ce97VNk_KTgaGzQC5UGJavLhKO0LE9bM0FL-vo7_UxslUFEOjHnyKXRgWdHOdJ_D-sVwa1bfBtHtxqDBXGMap-1Hfq-fjYl_lcZHnDJipZPp-K11g&placement=listing_profile&cs_user=unknown&cs_session=8310f177fe96112b48800918c949aae980bbc389,65,65,,USD,"2018-02-22T03:45:14.611Z,2018-02-10T10:08:12.544Z,2018-01-23T00:37:10.833Z,2018-01-23T17:38:31.480Z,2018-01-23T21:05:48.188Z,2018-01-10T18:53:36.643Z,2017-12-15T19:34:45.067Z,2017-12-06T18:36:15.225Z,2017-10-22T16:02:31.731Z,2017-10-17T05:31:07.122Z",,"Bertani, Rosso, Secco, Verona (2011)",https://foursquare.com/v/siena-tavern/50f58653e4b0e1058164dc7e/menu,Siena Tavern,,(312) 595-1322,60654,USD,40,55,IL,,"http://www.citysearch.com/profile/772222170/chicago_il/siena_tavern.html,http://tripadvisor.com/Restaurant_Review-g35805-d3879063-Reviews-Siena_Tavern-Chicago_Illinois.html,https://www.allmenus.com/il/chicago/343177-siena-tavern/menu/,https://foursquare.com/v/siena-tavern/50f58653e4b0e1058164dc7e%2525253FtipsPage%2525253D3,https://foursquare.com/v/siena-tavern/50f58653e4b0e1058164dc7e,https://foursquare.com/v/siena-tavern/50f58653e4b0e1058164dc7e/menu",sienatavern,"http://www.sienatavern.com,http://sienatavern.com",
AVyisfBdgXLl9CNj_AWu,2017-06-13T18:23:09Z,2018-04-30T21:15:12Z,404 4th Ave E,"Bars Clubs,Restaurant,Vegetarian / Vegan Restaurant,Restaurants",Accommodation & Food Services,Olympia,,US,Vegetarian,,,,,,,,,,,,us/wa/olympia/4044thavee/-2121997413,,47.045206,-122.897832,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qch20J1WNkXXsAldeCLkDcSWb7xcbxDHMst1EvN-s8OszD9nKoKM_R-dg6THM3W0bZbOAgytvO5dC1_bhViFTT4VgDwgDUxnHtG7yX5o7jHTsSf27yXZl5nUkpArH8PGVGn63j1gaF72bqhS5_rvuwQqrCIRDdNGDKuZSSMXPVgT27AezUatQ8cE92jsWmQuEhgOq4ArFn9tmrYE8EyYgr33_ZKlt8zo0wUyZPkW2vtpfBCWM6bVbfiQ45-L15VcNBX9XixeU7s_SSrE4SBiNV8I2OFdT9frezUxh1rViBA5aI93lZ1l7G1mBHOeL4Ig0If6NmeMA5SSreXrlQXbVrONrZ33RXdvrbU3D__VKmVKvEVAsBapNU2mhNjEIxBDvxIbOm8qDwquRLW0TqY7JfK_koiw8Gi-36xqrU-Cm-iw&placement=listing_profile&cs_user=unknown&cs_session=5d1bcfdded3d35b0029a5330c1744f5122396456,5.95,5.95,Salads,USD,"2018-01-30T18:00:50.828Z,2018-04-10T07:57:42.990Z,2018-04-22T14:30:51.273Z,2018-02-03T02:15:01.022Z",bowl of soup garlic bread ampamp house salad,Soup ampamp Salad,https://www.allmenus.com/wa/olympia/48363-le-voyeur/menu/,Le Voyeur,,(360) 943-5710,98501,USD,0,25,WA,,"http://www.citysearch.com/profile/34925022/olympia_wa/le_voyeur.html,https://foursquare.com/v/le-voyeur/4b63b2aff964a520bd8c2ae3/menu,https://foursquare.com/v/le-voyeur/4b63b2aff964a520bd8c2ae3,https://www.allmenus.com/wa/olympia/48363-le-voyeur/menu/",,http://www.levoyeur.netfirms.com,
AVzBGDbxFcQ3k02bBeXU,2017-06-19T16:03:28Z,2018-04-30T13:47:29Z,146 6th St,"Restaurant,Bar,Beer Garden,American Restaurant,Bistros,Restaurants",Accommodation & Food Services,Pittsburgh,,US,"American,Vegetarian Friendly,Gluten Free Options,Vegan Options",,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-s/0e/f1/63/09/photo1jpg.jpg,https://media-cdn.tripadvisor.com/media/photo-s/0e/f1/63/08/photo0jpg.jpg,https://media-cdn.tripadvisor.com/media/photo-t/01/2e/70/83/avatar004.jpg,https://media-cdn.tripadvisor.com/media/photo-t/08/65/c2/69/jill-m.jpg,https://media-cdn.tripadvisor.com/media/photo-t/01/2e/70/66/avatar044.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/83/avatar004.jpg,https://media-cdn.tripadvisor.com/media/photo-l/08/65/c2/69/jill-m.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/66/avatar044.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/6d/avatar050.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/2e/70/80/avatar001.jpg,https://media-cdn.tripadvisor.com/media/photo-l/05/3b/f4/a8/hank-s.jpg,https://media-cdn.tripadvisor.com/media/photo-o/04/0b/f3/8a/flavia-c.jpg,https://media-cdn.tripadvisor.com/media/photo-l/0a/27/3b/b6/miacarr109.jpg,https://media-cdn.tripadvisor.com/media/photo-l/0e/f1/63/08/photo0jpg.jpg,https://media-cdn.tripadvisor.com/media/photo-l/0e/f1/63/09/photo1jpg.jpg,https://media-cdn.tripadvisor.com/media/photo-l/06/58/e2/29/aaron-r.jpg,https://media-cdn.tripadvisor.com/media/photo-l/05/ee/67/f4/exterior.jpg,https://media-cdn.tripadvisor.com/media/photo-f/09/55/85/82/tako.jpg,https://media-cdn.tripadvisor.com/media/photo-l/02/5f/14/00/olive-or-twist.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/03/79/42/pittsburgh.jpg,https://media-cdn.tripadvisor.com/media/photo-f/03/5c/eb/58/market-square.jpg,https://media-cdn.tripadvisor.com/media/photo-l/03/5c/ee/90/heinz-hall.jpg,https://media-cdn.tripadvisor.com/media/photo-l/01/71/bb/ed/ppg-place.jpg",,us/pa/pittsburgh/1466thst/-1731303059,,40.442822,-80.002382,http://www.citysearch.com/profile/menu/601267940?singlePlatformId=six-penn-kitchen,12,12,,USD,"2018-01-22T07:26:42.644Z,2018-01-25T03:25:40.723Z,2018-01-27T18:37:23.266Z,2018-01-24T03:00:49.581Z,2018-01-09T22:44:51.753Z,2017-12-14T22:17:42.348Z,2017-12-06T04:17:35.425Z",,"Remy Martin, V.S.O.P.",https://foursquare.com/v/six-penn-kitchen/4ae393bef964a520da9621e3/menu,Six Penn Kitchen,"American Express,Debit Card,Discover,Mastercard",(412) 566-7366,15222,USD,25,40,PA,,"http://tripadvisor.com/Restaurant_Review-g53449-d628094-Reviews-Six_Penn_Kitchen-Pittsburgh_Pennsylvania.html,http://www.citysearch.com/profile/601267940/pittsburgh_pa/six_penn_kitchen.html,https://www.allmenus.com/pa/pittsburgh/6050-six-penn-kitchen/menu/,https://foursquare.com/v/six-penn-kitchen/4ae393bef964a520da9621e3/menu,https://foursquare.com/v/six-penn-kitchen/4ae393bef964a520da9621e3",,http://www.sixpennkitchen.com,
AVwcombu_7pvs4fzxS1P,2015-10-23T04:21:57Z,2018-04-30T07:18:04Z,550 19th Ave E,"Restaurant,Bar,Cafe,American,Breakfast & Brunch,American Restaurant,Cocktail Bar",Accommodation & Food Services,Seattle,,US,"American,Breakfast and Brunch,Cafe,Contemporary American, Vegetarian / Vegan, Global, International",,,,https://www.facebook.com/TallulahSeattle,,,,,,"https://cdn4.gbot.me/photos/Jg/82/1413246407/-Postcard_of_Tallulah_s-20000000008341179-500x375.jpg,https://cdn1.gbot.me/photos/d8/nZ/1424457327/-Postcard_of_Tallulah_s-20000000008948084-500x375.jpg,https://cdn2.gbot.me/photos/jw/cz/1413246463/-Postcard_of_Tallulah_s-20000000008341181-500x375.jpg,http://resizer.otstatic.com/v2/photos/medium/24008101.jpg,http://resizer.otstatic.com/v2/photos/medium/24008100.jpg,http://resizer.otstatic.com/v2/photos/medium/24008111.jpg,http://resizer.otstatic.com/v2/photos/medium/24008110.jpg,http://resizer.otstatic.com/v2/photos/medium/24008108.jpg,http://resizer.otstatic.com/v2/photos/medium/24008107.jpg,http://resizer.otstatic.com/v2/photos/medium/24008106.jpg,http://resizer.otstatic.com/v2/photos/medium/24008105.jpg,http://resizer.otstatic.com/v2/photos/medium/24008104.jpg",,us/wa/seattle/55019thavee/-1687945560,,47.62441,-122.3073,http://www.singlepage.com/tallulahs,89,89,,USD,2018-01-10T19:18:28.319Z,,"12 Delille Cellars D2, Red Blend",https://foursquare.com/v/tallulahs/52a7810611d2234ab9564dac/menu,Tallulah's,MasterCard,(206) 860-0077,98112,USD,25,40,WA,,"https://www.trip.com/seattle/restaurants/tallulahs,https://foursquare.com/v/tallulahs/52a7810611d2234ab9564dac,https://foursquare.com/v/tallulahs/52a7810611d2234ab9564dac/menu,https://www.trip.com/reviews/paginate_for_place%2525253Fpage%2525253D1%25252526place_type%2525253DRestaurant%25252526place_id%2525253D4000000722283%25252526tripe_ids%2525253D0%25252526country_code%2525253Dus,https://foursquare.com/v/tallulahs-seattle-wa/52a7810611d2234ab9564dac",tallulahseattle,"http://aneighborhoodcafe.com,http://www.aneighborhoodcafe.com/",
AVwc38jakufWRAb5z7_A,2017-01-15T18:37:06Z,2018-04-19T18:36:01Z,4628 Meridian Ave,"Restaurant,Caterers,Mediterranean Restaurants,Persian,Take Out Restaurants,Family Style Restaurants,Vegetarian Restaurants,Restaurants,Middle Eastern Restaurants",Accommodation & Food Services,San Jose,,US,"Persian,Vegetarian Restaurants",,,,,,,,,,,,us/ca/sanjose/4628meridianave/1785927019,,37.257359,-121.89801,http://www.singlepage.com/ziba-restaurant,7.95,7.95,Appetizers,USD,"2018-02-07T23:45:56.616Z,2018-03-31T01:28:11.627Z,2018-04-09T07:37:20.757Z",Crispy basmati rice served with your choice of stew,Tandeeg,https://www.allmenus.com/ca/san-jose/345193-ziba-restaurant/menu/,Ziba Restaurant,,(408) 267-1288,95124,,,,CA,,"http://www.yellowpages.com/san-jose-ca/mip/ziba-restaurant-8071350,https://www.trip.com/san-jose-ca/restaurants/ziba-restaurant,https://www.allmenus.com/ca/san-jose/345193-ziba-restaurant/menu/",,"http://www.sjziba.com/,http://www.sjziba.com",
AVyisOzUKV4T4IkwNaa7,2017-06-13T18:22:02Z,2018-04-18T10:55:32Z,1346 Washington Ave,"Restaurant,Health Food Stores,Vegetarian / Vegan Restaurant,Vegetarian,Breakfast & Brunch,Juice Smoothie Shops,Restaurants",Accommodation & Food Services,Miami Beach,,US,"Vegetarian,Breakfast and Brunch",,,,,,,,,,"https://cdn.gbot.me/img/placeholders/Restaurant/10000000000048/2-500x375.jpg,https://cdn.gbot.me/img/fb_icon.jpg",,us/fl/miamibeach/1346washingtonave/1063156610,,25.785057,-80.13221,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qch20J1WNkXXRsF5ZxG9JTNYP9GXOY_k7rkvgImckp6wqpClEO5rixGC7iXWh80ewuYOSl-hXPSje5s3IkPgsP5rzaAed7vRrGVRO4J7JurCiVK5HgAkVjxDH_qVuQ621Y0ObnlFSYK6DoBtXwO8qtlEVRwYzNI2JroUEanXA1B4AfqMnjEHFilXpASVc_Wn08nrAxfsNup_yCnl0rYYbnd9UcSDAzbEGL-d_1lTLXUFBX5g4GoVh3dtdIw3qaYNB_ax7QaTMfzf3ErkemidnLJO7UCR8KZtjtjnZ38T9lDIru6R6bzOOygUHcTPOnqFpIIJ9f0DJpWTcqnQ9TQwoeR-dd_QBBuA3t_Ud6lY9BchMaVf8IYFwLPe68457dbhKtRdAcOvVTfEqHoSEuY6-LOvaioWADRyERBThu8ldsmEip3JsgzyZgb5nIS0MnBFdA&placement=listing_profile&cs_user=unknown&cs_session=2f5ae60ed95b93148f0693396dcbc0541701a094,7.5,7.5,,USD,"2018-02-26T15:53:10.099Z,2018-01-24T14:11:49.399Z,2018-01-25T06:59:20.181Z,2018-01-25T20:13:04.300Z,2018-01-09T16:08:21.789Z,2017-12-14T14:35:03.324Z,2017-12-05T01:05:25.050Z,2017-10-24T08:49:14.081Z,2017-10-19T20:30:33.302Z,2017-09-27T20:20:45.557Z",,House Veggie Wrap,https://foursquare.com/v/juice-and-java/4b2532d3f964a520d36d24e3/menu,Juice and Java,,(305) 531-6675,33139,USD,25,40,FL,,"https://foursquare.com/v/juice-and-java/4b2532d3f964a520d36d24e3/menu,http://www.citysearch.com/profile/43426773/miami_beach_fl/juice_java.html,https://www.trip.com/miami-beach/restaurants/juice-and-java,https://foursquare.com/v/juice-and-java/4b2532d3f964a520d36d24e3",,http://juiceandjava-hub.com,
AVyisC7VYuCoGd6wM3FO,2017-06-13T18:21:14Z,2018-04-18T10:33:15Z,509 Southard St,"Restaurant,Vegetarian / Vegan Restaurant,Restaurants",Accommodation & Food Services,Key West,,US,Vegetarian,,,,,,,,,,,,us/fl/keywest/509southardst/3045789,,24.55486,-81.80175,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QTG9lCD7GsotSGYhAtcfcimdxSytBogbhJYTo2yJ-ZJh5vMbHdkRwM678dSyiy56XB4_JD42Z2bn0jlzg_jyaOyWi3ypbnQr5Ox2gZ2D2-aUnacdhCnCOkAhWCnBtV-M7GpXy6T222sCrm8PIRCrjePHgFjj9Y986CFBCAaVJDOqeAxRZyGkgQRFZrPMODmyJDLwuHIlMUBe1tg_SjqP5gK82RXBYY1Bh-qZo__wctK4zHG_bmadD1sg2BeqYjVjnzxZG8uBdwHQICjjDUAMZaMbcW2R1Bsoz1qIwQx5wmOOQe40t07X7AQnaeijNHkJXCb95AIOykPkJZppGmCk-OF2brfjNa8TkkugUrNuRKUQHcYSPlpr6vI_Uve0TNfRYIWWaJ0GdXFaaVKtz3fHrGhC9nk-zkw_uRxoGFrIn3b-KD9f-TQ1vXg&placement=listing_profile&cs_user=unknown&cs_session=b7a628b179d2ad3eb7f9672f85265bce1b78d78f,1,1,Sandwich Additions,USD,2018-02-01T22:12:26.916Z,,Portobella,https://www.allmenus.com/fl/key-west/329191-the-cafe/menu/,The Cafe,,(305) 296-5515,33040,USD,25,40,FL,,"https://foursquare.com/v/the-cafe/4ba2f516f964a520d92438e3,http://www.citysearch.com/profile/37317686/key_west_fl/cafe.html,https://foursquare.com/v/the-cafe/4ba2f516f964a520d92438e3/menu,https://www.allmenus.com/fl/key-west/329191-the-cafe/menu/",,http://thecafekw.com,
